date,underlying,underlying_name,call_value,call_volume,call_trades,call_up_value,call_down_value,call_n,put_value,put_volume,put_trades,put_up_value,put_down_value,put_n
2024-07-01,6196,帆宣,10920.0,14000.0,3.0,10920.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6197,佳必琪,1400250.0,1327000.0,57.0,0.0,1400250.0,5.0,117000.0,176000.0,11.0,117000.0,0.0,4.0
2024-07-01,6213,聯茂,241980.0,399000.0,14.0,241980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6239,力成,101760.0,140000.0,5.0,0.0,101760.0,3.0,216030.0,235000.0,7.0,33010.0,0.0,4.0
2024-07-01,6257,矽格,9200.0,20000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6271,同欣電,141360.0,248000.0,5.0,0.0,141360.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6278,台表科,68120.0,62000.0,5.0,68120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6282,康舒,48100.0,130000.0,2.0,0.0,48100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6285,啟碁,47010.0,83000.0,2.0,0.0,47010.0,1.0,1566640.0,1868000.0,70.0,1541640.0,0.0,4.0
2024-07-01,6414,樺漢,1176900.0,898000.0,74.0,1149350.0,27550.0,2.0,259340.0,316000.0,10.0,206840.0,0.0,3.0
2024-07-01,6415,矽力*-KY,243090.0,248000.0,22.0,0.0,232790.0,3.0,1005420.0,730000.0,15.0,231740.0,0.0,5.0
2024-07-01,6443,元晶,0.0,0.0,0.0,0.0,0.0,0.0,51320.0,79000.0,7.0,51320.0,0.0,1.0
2024-07-01,6451,訊芯-KY,1900740.0,1359000.0,14.0,0.0,1900740.0,4.0,85910.0,714000.0,19.0,30550.0,0.0,6.0
2024-07-01,6472,保瑞,521330.0,611000.0,44.0,521330.0,0.0,4.0,380740.0,658000.0,19.0,0.0,380740.0,3.0
2024-07-01,6491,晶碩,0.0,0.0,0.0,0.0,0.0,0.0,46500.0,50000.0,1.0,0.0,46500.0,1.0
2024-07-01,6515,穎崴,272980.0,404000.0,8.0,272980.0,0.0,1.0,87900.0,299000.0,17.0,0.0,43130.0,3.0
2024-07-01,6526,達發,39050.0,60000.0,3.0,0.0,34700.0,2.0,123160.0,134000.0,3.0,0.0,123160.0,3.0
2024-07-01,6531,愛普*,121750.0,158000.0,9.0,0.0,121750.0,2.0,7910.0,13000.0,2.0,0.0,0.0,2.0
2024-07-01,6533,晶心科,26500.0,60000.0,2.0,0.0,23000.0,2.0,64360.0,69000.0,4.0,0.0,0.0,2.0
2024-07-01,6579,研揚,81630.0,155000.0,3.0,81630.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6585,鼎基,2310.0,5000.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6669,緯穎,1030310.0,1037000.0,25.0,165560.0,836870.0,6.0,1426460.0,1189000.0,27.0,1151550.0,41540.0,10.0
2024-07-01,6715,嘉基,91180.0,94000.0,2.0,0.0,91180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
