date,window,code,name,verdict,score,blk_dir,blk_wdir,blk_prem,blk_inst_ratio,streak,vol_mult,buy_days,sell_days,call_net_win,call_val_win,put_call_win,buy_ratio,blk_n,blk_value,blk_last,win_len,wq,call_spread,call_quote_ratio
2026-07-02,10,6285,啟碁,unclear,0.7089708037171476,buy,1.0,0.0063559322033899,1.3286648523748394,1,0.3544854018585738,4,6,-19515850.0,225653250.0,0.0442992954898721,0.8340215108407809,1,19475000.0,2026-06-29,10.0,,,
2026-07-02,10,6415,矽力*-KY,lean_buy,0.8769678351449475,buy,1.0,0.0501085271317829,40.69797475058247,1,0.4384839175724737,6,4,15151370.0,60042410.0,0.0,0.4565222842413027,1,20996920.0,2026-06-23,10.0,,,
2026-07-02,10,6446,藥華藥,unclear,0.0,neutral,0.0,-0.0116056066250014,16.123210611429023,0,,0,0,0.0,0.0,,0.0,2,51969777.0,2026-06-25,10.0,,,
2026-07-02,10,6464,台數科,unclear,0.0,neutral,0.0,0.0,0.0048309178743961,0,,0,0,0.0,0.0,,0.0,1,32292000.0,2026-06-30,10.0,,,
2026-07-02,10,6669,緯穎,lean_buy,10.446918920095506,neutral,0.0,-0.0054617676266136,56.70068597104344,4,2.6117297300238764,5,5,114001260.0,490318830.0,0.0163957806800934,0.9539123628322213,1,25037500.0,2026-07-01,10.0,,,
2026-07-02,10,6770,力積電,sell_avoid,0.0,sell,-0.3830876052695453,-0.0417059134988414,-6.32937394681057,0,0.9586298064438248,5,5,-68820790.0,394128430.0,0.0245178202445329,0.0958874673603436,6,1265240100.0,2026-06-25,10.0,,,
2026-07-02,10,6902,GOGOLOOK,unclear,0.0,sell,-0.5,-0.0804597701149425,-0.0048826258183306,0,,0,0,0.0,0.0,,0.0,1,586560000.0,2026-06-22,10.0,,,
2026-07-02,10,6918,愛派司,unclear,0.0,buy,0.5,0.037344398340249,-0.0236274509803921,0,,0,0,0.0,0.0,,0.0,1,15300000.0,2026-06-30,10.0,,,
2026-07-02,10,6994,富威電力,unclear,0.0,neutral,-0.1473513462312628,-0.0502060227181897,0.3528968362973312,0,1.6121495327102804,4,2,-8260.0,17650.0,0.0,0.0,6,168916000.0,2026-06-30,10.0,,,
2026-07-02,10,7610,聯友金屬-創,unclear,0.0,neutral,0.0,0.0,0.2955388888888889,0,,0,0,0.0,0.0,,0.0,1,833400000.0,2026-06-18,10.0,,,
2026-07-02,10,7769,鴻勁,sell_avoid,0.0,sell,-0.6255228803895454,-0.0076550603260669,-22.64189561842426,0,0.7101459624290222,3,7,-17826810.0,58992650.0,0.0,0.3255944444858245,8,397126674.0,2026-07-02,10.0,,,
2026-07-02,10,8464,億豐,unclear,18.382298894131296,buy,0.5842342009337557,0.0114575544118293,1.5664949587430124,3,3.867757028032151,7,3,2127120.0,3272230.0,0.0,0.9911084459424532,2,43962250.0,2026-06-26,10.0,,,
2026-07-02,10,9904,寶成,unclear,0.3705081267635193,sell,-0.5,0.0,-9.203103684210523,1,0.7410162535270387,2,8,-3470000.0,4921440.0,0.0,0.9037668754130346,1,49685000.0,2026-06-18,10.0,,,
2026-07-02,10,9945,潤泰新,unclear,0.0,neutral,0.0,0.0981203007518796,-3.884009080733549,0,0.735868138218685,4,6,-1181170.0,6392610.0,0.0,0.0,1,20593050.0,2026-07-01,10.0,,,
2026-07-02,15,0050,元大台灣50,hedge_suspect,0.0,sell,-0.7059651097355093,-0.0176040956455973,-4.997621435551491,0,0.5515286918866348,9,6,39302860.0,873254970.0,0.1763217219364924,0.013694837295425,2,3554000000.0,2026-06-17,15.0,,,
2026-07-02,15,01010T,京城樂富R1,unclear,0.0,neutral,0.0,0.0020370661697323,0.0023459034660723,0,,0,0,0.0,0.0,,0.0,2,230007580.0,2026-07-01,15.0,,,
